session_id,project_id,quest_name,quest_id,user_id,user_sex,user_status,user_age,q_name,q_id,order,dv,starttime,endtime
141103,1043,Compassionate Love for Humanity Scale,7460,119046,na,test,24.0,CLHS_20,92860930,20,5,2023-08-29 11:17:05,2023-08-29 11:17:44
141103,1043,Compassionate Love for Humanity Scale,7460,119046,na,test,24.0,CLHS_21,92860931,21,4,2023-08-29 11:17:05,2023-08-29 11:17:44
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_1_CE,92861080,1,Slightly Agree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_2_AE,92861081,2,Strongly Disagree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_3_CE,92861082,3,Strongly Agree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_4_CE,92861083,4,Slightly Disagree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_5_CE,92861084,5,Strongly Disagree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_6_CE,92861085,6,Slightly Agree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_7_AE,92861086,7,Strongly Disagree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_8_AE,92861087,8,Slightly Agree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_9_AE,92861088,9,Slightly Disagree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_10_AE,92861089,10,Slightly Agree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_11_AE,92861090,11,Strongly Agree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_12_AE,92861091,12,Slightly Disagree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_13_AE,92861092,13,Slightly Agree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_14_AE,92861093,14,Slightly Agree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_15_CE,92861094,15,Slightly Disagree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_16_CE,92861095,16,Strongly Agree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_17_AE,92861096,17,Slightly Disagree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_18_CE,92861097,18,Slightly Disagree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_19_CE,92861098,19,Slightly Disagree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_20_CE,92861099,20,Strongly Agree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_21_CE,92861100,21,Strongly Disagree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_22_CE,92861101,22,Strongly Disagree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_23_AE,92861102,23,Slightly Agree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_24_CE,92861103,24,Slightly Agree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_25_CE,92861104,25,Slightly Disagree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_26_CE,92861105,26,Strongly Agree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_27_CE,92861106,27,Slightly Agree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_28_CE,92861107,28,Slightly Disagree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_29_AE,92861108,29,Slightly Disagree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_30_CE,92861109,30,Slightly Agree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,Questionnaire of Cognitive and Affective Empathy,7466,119046,na,test,24.0,QCAE_31_CE,92861110,31,Slightly Disagree,2023-08-29 11:17:44,2023-08-29 11:18:16
141103,1043,The Toronto Empathy Questionnaire,7469,119046,na,test,24.0,TEQ_1,92861156,1,1 Rarely,2023-08-29 11:18:16,2023-08-29 11:18:34
141103,1043,The Toronto Empathy Questionnaire,7469,119046,na,test,24.0,TEQ_2,92861157,2,1 Rarely,2023-08-29 11:18:16,2023-08-29 11:18:34
141103,1043,The Toronto Empathy Questionnaire,7469,119046,na,test,24.0,TEQ_3,92861158,3,3 Often ,2023-08-29 11:18:16,2023-08-29 11:18:34
141103,1043,The Toronto Empathy Questionnaire,7469,119046,na,test,24.0,TEQ_4,92861159,4,1 Rarely,2023-08-29 11:18:16,2023-08-29 11:18:34
141103,1043,The Toronto Empathy Questionnaire,7469,119046,na,test,24.0,TEQ_5,92861160,5,4 Always,2023-08-29 11:18:16,2023-08-29 11:18:34
141103,1043,The Toronto Empathy Questionnaire,7469,119046,na,test,24.0,TEQ_6,92861161,6,1 Rarely,2023-08-29 11:18:16,2023-08-29 11:18:34
141103,1043,The Toronto Empathy Questionnaire,7469,119046,na,test,24.0,TEQ_7,92861162,7,3 Often ,2023-08-29 11:18:16,2023-08-29 11:18:34
141103,1043,The Toronto Empathy Questionnaire,7469,119046,na,test,24.0,TEQ_8,92861163,8,3 Often ,2023-08-29 11:18:16,2023-08-29 11:18:34
141103,1043,The Toronto Empathy Questionnaire,7469,119046,na,test,24.0,TEQ_9,92861164,9,1 Rarely,2023-08-29 11:18:16,2023-08-29 11:18:34
141103,1043,The Toronto Empathy Questionnaire,7469,119046,na,test,24.0,TEQ_10,92861165,10,2 Somteimes,2023-08-29 11:18:16,2023-08-29 11:18:34
141103,1043,The Toronto Empathy Questionnaire,7469,119046,na,test,24.0,TEQ_11,92861166,11,3 Often ,2023-08-29 11:18:16,2023-08-29 11:18:34
141103,1043,The Toronto Empathy Questionnaire,7469,119046,na,test,24.0,TEQ_12,92861167,12,3 Often ,2023-08-29 11:18:16,2023-08-29 11:18:34
141103,1043,The Toronto Empathy Questionnaire,7469,119046,na,test,24.0,TEQ_13,92861168,13,2 Somteimes,2023-08-29 11:18:16,2023-08-29 11:18:34
141103,1043,The Toronto Empathy Questionnaire,7469,119046,na,test,24.0,TEQ_14,92861169,14,0 Never,2023-08-29 11:18:16,2023-08-29 11:18:34
141103,1043,The Toronto Empathy Questionnaire,7469,119046,na,test,24.0,TEQ_15,92861170,15,4 Always,2023-08-29 11:18:16,2023-08-29 11:18:34
141103,1043,The Toronto Empathy Questionnaire,7469,119046,na,test,24.0,TEQ_16,92861171,16,1 Rarely,2023-08-29 11:18:16,2023-08-29 11:18:34
141103,1043,Relational Compassion Scale,7467,119046,na,test,24.0,RCS_1,92861113,1,Agree Strongly,2023-08-29 11:18:34,2023-08-29 11:18:53
141103,1043,Relational Compassion Scale,7467,119046,na,test,24.0,RCS_2,92861114,2,Disagree Strongly,2023-08-29 11:18:34,2023-08-29 11:18:53
141103,1043,Relational Compassion Scale,7467,119046,na,test,24.0,RCS_3,92861212,3,Agree Strongly,2023-08-29 11:18:34,2023-08-29 11:18:53
141103,1043,Relational Compassion Scale,7467,119046,na,test,24.0,RCS_4,92861213,4,Agree Somewhat,2023-08-29 11:18:34,2023-08-29 11:18:53
141103,1043,Relational Compassion Scale,7467,119046,na,test,24.0,RCS_5,92861214,5,Agree Somewhat,2023-08-29 11:18:34,2023-08-29 11:18:53
141103,1043,Relational Compassion Scale,7467,119046,na,test,24.0,RCS_6,92861150,6,Disagree Somewhat,2023-08-29 11:18:34,2023-08-29 11:18:53
141103,1043,Relational Compassion Scale,7467,119046,na,test,24.0,RCS_7,92861215,7,Agree Strongly,2023-08-29 11:18:34,2023-08-29 11:18:53
141103,1043,Relational Compassion Scale,7467,119046,na,test,24.0,RCS_8,92861216,8,Agree Somewhat,2023-08-29 11:18:34,2023-08-29 11:18:53
141103,1043,Relational Compassion Scale,7467,119046,na,test,24.0,RCS_9,92861217,9,Disagree Somewhat,2023-08-29 11:18:34,2023-08-29 11:18:53
141103,1043,Relational Compassion Scale,7467,119046,na,test,24.0,RCS_10,92861218,10,Disagree Somewhat,2023-08-29 11:18:34,2023-08-29 11:18:53
141103,1043,Relational Compassion Scale,7467,119046,na,test,24.0,RCS_11,92861219,11,Disagree Strongly,2023-08-29 11:18:34,2023-08-29 11:18:53
141103,1043,Relational Compassion Scale,7467,119046,na,test,24.0,RCS_12,92861220,12,Agree Somewhat,2023-08-29 11:18:34,2023-08-29 11:18:53
141103,1043,Relational Compassion Scale,7467,119046,na,test,24.0,RCS_13,92861221,13,Agree Somewhat,2023-08-29 11:18:34,2023-08-29 11:18:53
141103,1043,Relational Compassion Scale,7467,119046,na,test,24.0,RCS_14,92861222,14,Disagree Somewhat,2023-08-29 11:18:34,2023-08-29 11:18:53
141103,1043,Relational Compassion Scale,7467,119046,na,test,24.0,RCS_15,92861223,15,Agree Somewhat,2023-08-29 11:18:34,2023-08-29 11:18:53
141103,1043,Relational Compassion Scale,7467,119046,na,test,24.0,RCS_16,92861224,16,Disagree Somewhat,2023-08-29 11:18:34,2023-08-29 11:18:53
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_1_SR,92861035,1,Strongly Disagree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_2_SR,92861036,2,Agree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_3_SR,92861037,3,Disagree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_4_SR,92861038,4,Disagree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_5_SR,92861039,5,Disagree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_6_SR,92861040,6,Agree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_7_SR,92861041,7,Disagree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_8_PT,92861042,8,Disagree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_9_EC,92861043,9,Unceratin,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_10_PT,92861044,10,Agree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_11_EC,92861045,11,Strongly Disagree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_12_PT,92861046,12,Disagree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_13_EC,92861047,13,Agree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_14_PD,92861048,14,Disagree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_15_EC,92861049,15,Agree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_16_PT,92861050,16,Unceratin,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_17_PD,92861051,17,Agree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_18_PT,92861052,18,Unceratin,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_19_PD,92861053,19,Agree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_20_O,92861054,20,Strongly Agree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_21_M,92861055,21,Disagree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_22_M,92861056,22,Agree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_23_O,92861057,23,Agree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_24_M,92861058,24,Unceratin,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 1),7463,119046,na,test,24.0,PPB_25_O,92861059,25,Agree,2023-08-29 11:18:53,2023-08-29 11:19:17
141103,1043,Prosocial Personality Battery (PART 2- Self-reported Altruism),7464,119046,na,test,24.0,PPB_1_SRA,92861060,1,Often,2023-08-29 11:19:18,2023-08-29 11:19:23
141103,1043,Prosocial Personality Battery (PART 2- Self-reported Altruism),7464,119046,na,test,24.0,PPB_2_SRA,92861061,2,Very Often,2023-08-29 11:19:18,2023-08-29 11:19:23
141103,1043,Prosocial Personality Battery (PART 2- Self-reported Altruism),7464,119046,na,test,24.0,PPB_3_SRA,92861062,3,Very Often,2023-08-29 11:19:18,2023-08-29 11:19:23
141103,1043,Prosocial Personality Battery (PART 2- Self-reported Altruism),7464,119046,na,test,24.0,PPB_4_SRA,92861063,4,More than Once,2023-08-29 11:19:18,2023-08-29 11:19:23
141103,1043,Prosocial Personality Battery (PART 2- Self-reported Altruism),7464,119046,na,test,24.0,PPB_5_SRA,92861064,5,Often,2023-08-29 11:19:18,2023-08-29 11:19:23
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_1_FS,92860932,1,B,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_2_EC,92860933,2,D,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_3_PT,92860934,3,B,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_4_EC,92860935,4,C,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_5_FS,92860936,5,D,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_6_PD,92860937,6,C,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_7_FS,92860938,7,B,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_8_PT,92860939,8,D,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_9_EC,92860940,9,D,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_10_PD,92860941,10,D,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_11_PT,92860942,11,D,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_12_FS,92860943,12,C,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_13_PD,92860944,13,B,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_14_EC,92860945,14,B,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_15_PT,92860946,15,C,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_16_FS,92860947,16,D,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_17_PD,92860948,17,D,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_18_EC,92860949,18,B,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_19_PD,92860950,19,C,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_20_EC,92860951,20,D,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_21_PT,92860952,21,D,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_22_EC,92860953,22,C,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_23_FS,92860954,23,D,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_24_PD,92860955,24,B,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_25_PT,92860956,25,D,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,,92860957,26,D,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_27_PD,92860958,27,D,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Interpersonal Reactivity Index (IRI),7461,119046,na,test,24.0,IRI_28_PT,92860959,28,C,2023-08-29 11:19:24,2023-08-29 11:19:48
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_1,92860781,1,SlightlyDisagree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_2,92860782,2,SlightlyDisagree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_3,92860783,3,SlightlyAgree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_4,92860784,4,SlightlyDisagree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_5,92860785,5,SlightlyAgree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_6,92860786,6,SlightlyAgree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_7,92860787,7,SlightlyDisagree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_8,92860788,8,SlightlyDisagree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_9,92860789,9,SlightlyAgree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_10,92860790,10,StronglyDisagree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_11,92860791,11,StronglyDisagree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_12,92860792,12,SlightlyAgree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_13,92860793,13,SlightlyDisagree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_14,92860794,14,SlightlyDisagree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_15,92860795,15,SlightlyDisagree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_16,92860796,16,StronglyAgree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_17,92860797,17,SlightlyDisagree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_18,92860798,18,SlightlyAgree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_19,92860799,19,SlightlyDisagree,2023-08-29 11:19:48,2023-08-29 11:20:50
141103,1043,Empathy Quotient (60Q),7457,119046,na,test,24.0,EQ_20,92860800,20,StronglyDisagree,2023-08-29 11:19:48,2023-08-29 11:20:50
